Date,Hour,ClientKey,CardKey,MCC,ChannelKey,OutcomeKey,GeoKey,FraudKey,Amount
2013-01-01,10,652,1255,5411,1,0,15,1,2.2
2013-01-01,10,996,1279,5812,1,0,29,1,17.51
2013-01-01,10,1259,2045,5812,1,0,15,1,5.44
2013-01-01,10,738,2270,5812,1,0,14,1,15.45
2013-01-01,10,465,2433,5300,1,0,32,1,47.78
2013-01-01,10,1130,2446,5411,1,0,87,1,1.91
2013-01-01,10,1983,2653,5812,1,0,13,0,12.37
2013-01-01,10,140,3041,4121,1,0,108,0,23.56
2013-01-01,10,819,3245,5411,1,0,89,1,1.4
2013-01-01,10,996,3310,5812,1,0,29,0,11.76
2013-01-01,10,1219,3466,7995,1,0,77,0,231.31
2013-01-01,10,855,3670,5912,1,0,65,1,39.98
2013-01-01,10,561,3764,4121,1,0,41,0,7.54
2013-01-01,10,1503,3772,5719,1,0,2,1,12.71
2013-01-01,10,849,3823,5661,1,0,89,1,54.99
2013-01-01,10,1763,4297,5411,1,0,63,1,2.1
2013-01-01,10,928,4335,5812,1,0,109,0,8.36
2013-01-01,10,154,4340,7801,3,0,88,1,139.89
2013-01-01,10,1742,4559,5812,1,0,44,1,0.82
2013-01-01,10,488,4817,5541,1,0,109,1,131.52
2013-01-01,10,488,4817,5812,1,0,109,0,3.41
2013-01-01,10,515,5078,7538,1,0,109,1,67.8
2013-01-01,10,1332,5666,5411,1,0,80,0,6.69
2013-01-01,10,1332,5666,5947,1,0,80,1,6.33
2013-01-01,10,119,5928,5812,1,0,79,1,6.53
2013-01-01,11,81,96,5812,1,0,109,0,13.3
2013-01-01,11,1370,170,5813,1,0,13,1,32.58
2013-01-01,11,1284,172,5300,1,0,59,0,46.93
2013-01-01,11,746,958,5813,1,0,80,1,8.22
2013-01-01,11,1262,991,5499,1,0,13,1,1.08
2013-01-01,11,1666,993,5812,1,0,32,1,11.43
2013-01-01,11,1777,1207,5812,1,0,118,1,3.0
2013-01-01,11,948,1265,5541,1,0,29,1,12.85
2013-01-01,11,1595,2429,4121,1,0,80,0,23.1
2013-01-01,11,1595,2429,4121,3,0,88,1,27.44
2013-01-01,11,1262,2432,7538,1,0,13,1,11.58
2013-01-01,11,1130,2446,5921,1,0,87,0,2.51
2013-01-01,11,1169,2485,4121,1,0,109,0,38.47
2013-01-01,11,1169,2485,4121,3,0,88,1,34.42
2013-01-01,11,597,2532,5499,1,0,13,1,32.87
2013-01-01,11,597,2532,5499,1,0,13,1,77.0
2013-01-01,11,597,2532,5499,1,0,13,1,-77.0
2013-01-01,11,1859,2703,5812,1,0,80,1,4.83
2013-01-01,11,618,3411,5311,1,0,13,1,7.91
2013-01-01,11,1296,3708,4121,3,0,88,1,19.95
2013-01-01,11,699,3875,5812,1,0,41,0,13.15
2013-01-01,11,876,3918,5814,1,0,53,1,7.08
2013-01-01,11,1777,4557,5411,1,0,118,0,2.02
2013-01-01,11,456,4576,5300,1,0,29,1,9.24
2013-01-01,11,996,4661,5411,1,0,29,1,20.21
2013-01-01,11,488,4817,5812,1,0,109,1,1.48
2013-01-01,11,1917,4968,5814,1,0,80,1,12.44
2013-01-01,11,1917,4968,5814,1,0,80,1,12.65
2013-01-01,11,1725,4998,5311,3,0,88,1,85.39
2013-01-01,11,1733,5013,5813,1,0,54,0,4.17
2013-01-01,11,230,5033,5310,1,0,56,1,11.24
2013-01-01,11,230,5033,5813,1,0,56,0,26.19
2013-01-01,11,1022,5148,5912,1,0,73,1,9.36
2013-01-01,11,1022,5148,5932,1,0,73,1,109.17
2013-01-01,11,1022,5148,4829,1,0,73,1,140.0
2013-01-01,11,154,5393,4829,1,0,73,1,80.0
2013-01-01,11,488,5413,5541,1,0,109,1,107.21
2013-01-01,11,488,5413,5812,1,0,109,0,2.18
2013-01-01,11,658,5548,5411,1,0,29,1,10.75
2013-01-01,11,47,5630,5912,1,0,80,1,55.69
2013-01-01,11,1169,5763,4784,3,0,88,0,35.33
2013-01-01,11,1980,5829,5812,1,0,109,1,9.59
2013-01-01,11,1975,5957,4784,3,0,88,0,26.41
2013-01-01,11,57,6006,5499,1,0,4,0,2.45
2013-01-01,11,57,6006,5499,1,0,4,0,2.17
2013-01-01,11,303,6010,5311,1,0,14,0,72.12
2013-01-01,11,1370,6037,5541,1,0,13,1,15.93
2013-01-01,11,1370,6037,5499,1,0,13,0,67.0
2013-01-01,11,1370,6037,5499,1,0,13,0,-67.0
2013-01-01,11,1370,6037,5499,1,0,13,0,71.68
2013-01-01,12,1807,165,4784,3,0,88,1,51.67
2013-01-01,12,658,199,5499,1,0,29,1,-85.0
2013-01-01,12,658,199,5499,1,0,29,1,2.75
2013-01-01,12,658,199,5499,1,0,29,1,85.0
2013-01-01,12,0,1271,5411,1,0,61,0,50.61
2013-01-01,12,0,1271,5541,1,0,61,1,98.0
2013-01-01,12,0,1271,5541,1,0,61,0,-98.0
2013-01-01,12,0,1271,5541,1,0,61,1,73.54
2013-01-01,12,1719,2058,5411,1,0,29,0,7.74
2013-01-01,12,1809,2114,5499,1,0,118,0,2.38
2013-01-01,12,1809,2114,4121,3,0,88,1,23.29
2013-01-01,12,1917,2129,5812,1,0,80,1,15.48
2013-01-01,12,1262,2432,5499,1,0,13,1,1.07
2013-01-01,12,1807,2823,4784,3,0,88,0,47.84
2013-01-01,12,662,3092,4121,3,0,88,1,42.2
2013-01-01,12,216,3404,5812,1,0,44,1,3.34
2013-01-01,12,434,3463,5812,1,0,41,1,15.74
2013-01-01,12,1296,3708,4121,3,0,88,1,11.43
2013-01-01,12,764,3727,5932,1,0,32,1,113.49
2013-01-01,12,727,3808,5411,1,0,64,1,10.0
2013-01-01,12,1543,3864,7538,1,0,13,1,103.63
2013-01-01,12,534,3986,5541,1,0,41,1,7.22
2013-01-01,12,908,4230,7995,1,0,77,1,63.99
2013-01-01,12,699,4283,5912,1,0,41,1,4.9
2013-01-01,12,1975,4336,4784,3,0,88,1,22.47
2013-01-01,12,811,4358,5499,1,0,53,0,64.0
2013-01-01,12,811,4358,5499,1,0,53,1,-64.0
2013-01-01,12,811,4358,5499,1,0,53,1,107.22
2013-01-01,12,604,4369,5411,1,0,89,1,6.46
2013-01-01,12,1613,4549,5912,1,0,61,1,82.01
2013-01-01,12,1543,4687,5814,1,0,13,1,17.66
2013-01-01,12,391,4936,5411,1,0,98,1,8.06
2013-01-01,12,1719,4942,5812,1,0,29,0,7.43
2013-01-01,12,1719,4942,5932,1,0,29,1,213.96
2013-01-01,12,1917,4968,5812,1,2,80,1,15.57
2013-01-01,12,515,5078,5411,1,0,109,1,2.3
2013-01-01,12,515,5487,5411,1,0,109,1,82.49
2013-01-01,12,515,5487,5812,1,0,109,0,2.53
2013-01-01,12,1613,5519,5912,1,0,61,0,75.57
2013-01-01,12,1332,5666,4121,3,0,88,1,26.9
2013-01-01,12,1300,5754,5812,1,0,56,1,6.51
2013-01-01,12,1826,5779,5411,1,0,29,1,9.44
2013-01-01,12,1369,5792,5814,1,0,44,1,7.73
2013-01-01,12,1799,5909,5499,1,0,79,0,1.98
2013-01-01,13,1695,114,5541,1,0,13,1,106.35
2013-01-01,13,1695,114,5541,1,0,13,1,82.0
2013-01-01,13,1695,114,5541,1,0,13,0,-82.0
2013-01-01,13,1830,1272,5300,1,0,73,1,2.01
2013-01-01,13,1995,2439,5719,1,0,89,1,28.19
2013-01-01,13,662,2638,5411,1,0,43,0,170.31
2013-01-01,13,402,2698,4784,3,0,88,1,35.02
2013-01-01,13,1604,2950,5499,1,0,65,1,1.59
2013-01-01,13,1568,3000,5411,1,0,80,1,16.44
2013-01-01,13,595,3049,5912,1,0,73,0,67.47
2013-01-01,13,597,3414,5411,1,0,13,1,20.47
2013-01-01,13,855,3670,5411,1,0,65,1,5.96
2013-01-01,13,764,3727,5932,1,0,32,1,115.74
2013-01-01,13,209,3795,5411,1,0,109,1,10.31
2013-01-01,13,1425,3835,4784,3,0,88,1,24.43
2013-01-01,13,1253,3841,5814,1,0,15,1,14.19
2013-01-01,13,1076,3858,5813,1,0,73,1,8.15
2013-01-01,13,1543,3864,5411,1,0,13,1,20.17
2013-01-01,13,699,3875,5541,1,0,41,1,9.03
2013-01-01,13,1918,3898,5499,1,0,2,1,21.78
2013-01-01,13,1918,3898,5499,1,0,2,1,-71.0
2013-01-01,13,1918,3898,5499,1,0,2,1,71.0
2013-01-01,13,1184,3932,4784,3,0,88,0,29.11
2013-01-01,13,1493,4003,4829,1,0,13,1,140.0
2013-01-01,13,727,4295,5411,1,0,64,1,12.48
2013-01-01,13,597,4540,5541,1,0,13,1,16.53
2013-01-01,13,377,4669,5411,1,0,63,0,21.38
2013-01-01,13,716,4715,5814,1,0,13,1,4.27
2013-01-01,13,1879,5399,5499,1,0,73,0,0.07
2013-01-01,13,515,5487,5912,1,0,109,1,4.83
2013-01-01,13,1411,5761,5813,1,0,43,1,51.47
2013-01-01,13,668,5778,5541,1,0,2,1,90.0
2013-01-01,13,668,5778,5541,1,0,2,1,-90.0
2013-01-01,13,668,5778,5541,1,0,2,0,21.15
2013-01-01,13,1330,6045,4899,3,0,88,1,51.39
2013-01-01,13,561,6053,5921,1,0,41,1,23.36
2013-01-01,14,658,199,5921,1,0,29,0,10.5
2013-01-01,14,1937,1186,5411,1,0,64,1,11.19
2013-01-01,14,1330,2189,4784,3,0,88,1,23.81
2013-01-01,14,738,2270,5411,1,0,14,1,136.54
2013-01-01,14,662,2638,4121,3,0,88,1,46.88
2013-01-01,14,432,2646,4784,3,0,88,0,41.53
2013-01-01,14,1807,2823,5311,3,0,88,0,130.73
2013-01-01,14,1471,3094,7995,1,0,77,1,3.1
2013-01-01,14,216,3404,5411,1,0,44,0,9.25
2013-01-01,14,944,3500,5411,1,0,13,1,54.3
2013-01-01,14,564,3547,7801,3,0,88,1,58.9
2013-01-01,14,1499,3991,5813,1,0,43,1,22.0
2013-01-01,14,668,4097,5499,1,0,2,0,1.81
2013-01-01,14,1169,4179,4784,3,0,88,0,61.8
2013-01-01,14,1184,4202,4784,3,0,88,1,22.3
2013-01-01,14,908,4230,7538,1,0,80,0,9.86
2013-01-01,14,996,4661,7802,1,0,29,1,73.68
2013-01-01,14,110,4756,7995,1,0,109,1,363.17
2013-01-01,14,222,4821,5912,1,0,32,1,52.23
2013-01-01,14,1487,4946,7922,1,0,89,0,163.85
2013-01-01,14,771,4986,4829,1,0,87,1,140.0
2013-01-01,14,230,5033,5411,1,0,56,1,7.44
2013-01-01,14,816,5066,5541,1,0,108,0,35.4
2013-01-01,14,816,5066,5541,1,0,108,1,84.0
2013-01-01,14,816,5066,5541,1,0,108,1,-84.0
2013-01-01,14,1425,5386,5912,1,0,108,1,76.14
2013-01-01,14,1613,5519,5192,3,0,88,1,38.11
2013-01-01,14,1917,5556,5300,1,0,80,0,143.23
2013-01-01,14,1300,5754,5411,1,0,3,1,10.43
2013-01-01,14,1330,6045,5541,1,0,13,0,18.64
2013-01-01,15,1666,178,5812,1,0,32,1,10.61
2013-01-01,15,1076,1021,5411,1,0,73,0,39.62
2013-01-01,15,1247,1073,5300,1,0,13,1,54.07
2013-01-01,15,1648,1187,5310,1,0,77,0,28.81
2013-01-01,15,37,1230,7349,1,0,80,0,31.64
2013-01-01,15,738,2270,5300,1,0,14,1,121.87
2013-01-01,15,465,2433,5814,1,0,32,0,36.11
2013-01-01,15,1130,2446,3596,1,0,13,0,157.81
2013-01-01,15,1130,2446,3596,1,0,13,0,-320.0
2013-01-01,15,1130,2446,7832,1,0,122,0,23.65
2013-01-01,15,1130,2446,7832,1,0,122,0,43.05
2013-01-01,15,652,2502,5921,1,0,15,1,11.42
2013-01-01,15,164,2666,5655,1,0,85,0,44.65
2013-01-01,15,1604,2950,5499,1,0,65,1,36.66
2013-01-01,15,1604,2950,5499,1,0,65,0,-65.0
2013-01-01,15,1604,2950,5499,1,0,65,0,65.0
2013-01-01,15,564,3547,4829,1,0,61,1,40.0
2013-01-01,15,791,3908,7538,1,0,13,1,42.71
2013-01-01,15,1763,4486,5499,1,0,63,1,91.0
2013-01-01,15,1763,4486,5499,1,0,63,0,-91.0
2013-01-01,15,1763,4486,5499,1,0,63,1,25.71
2013-01-01,15,849,5121,5311,3,0,88,1,85.27
2013-01-01,15,1613,5519,5813,1,0,61,1,27.78
2013-01-01,15,1302,5632,5912,1,0,73,0,46.93
2013-01-01,16,826,69,5814,1,0,32,0,96.48
2013-01-01,16,1807,165,4121,1,0,59,0,31.44
2013-01-01,16,1284,172,5311,1,0,59,0,59.53
2013-01-01,16,1568,977,5812,1,1,80,1,94.48
2013-01-01,16,1568,977,5812,1,0,80,1,100.88
2013-01-01,16,1330,2189,4814,3,0,88,1,61.77
2013-01-01,16,840,2416,5211,1,0,13,0,167.44
2013-01-01,16,1648,2624,7538,1,0,77,1,62.83
2013-01-01,16,994,2889,5541,1,0,77,0,51.49
2013-01-01,16,1030,2936,5814,1,0,122,1,10.1
2013-01-01,16,662,3092,5311,1,0,43,1,16.79
2013-01-01,16,32,3475,4784,3,0,88,1,21.16
2013-01-01,16,895,3483,7538,1,0,13,1,55.08
2013-01-01,16,209,3795,5912,1,0,109,0,51.99
2013-01-01,16,1169,4179,4121,3,0,88,0,31.15
2013-01-01,16,604,4369,4784,3,0,88,1,39.85
2013-01-01,16,618,4372,4814,1,0,13,0,83.25
2013-01-01,16,1543,4687,4784,3,0,88,1,34.15
2013-01-01,16,1169,4778,4121,3,0,88,1,30.55
2013-01-01,16,816,5066,5813,1,0,108,1,10.14
2013-01-01,16,994,5367,5499,1,0,77,0,12.77
2013-01-01,16,994,5367,5499,1,0,77,0,-68.0
2013-01-01,16,994,5367,5499,1,0,77,1,68.0
2013-01-01,16,437,5454,5912,1,0,60,1,137.0
2013-01-01,16,1369,5792,5813,1,0,44,1,19.46
2013-01-01,17,1777,1207,4121,3,0,88,1,44.69
2013-01-01,17,1646,2276,5541,1,0,89,0,9.13
2013-01-01,17,1586,2297,5812,1,0,80,1,70.84
2013-01-01,17,1595,2429,5812,1,0,80,1,71.34
2013-01-01,17,209,2651,5541,1,0,109,1,44.26
2013-01-01,17,1487,2978,7832,1,0,89,1,24.98
2013-01-01,17,1471,3094,7230,1,0,108,1,0.01
2013-01-01,17,20,3857,5499,1,0,109,1,1.57
2013-01-01,17,110,4103,7832,1,0,109,1,24.32
2013-01-01,17,154,4340,5541,1,0,73,1,7.16
2013-01-01,17,154,4340,5541,1,0,73,1,75.0
2013-01-01,17,154,4340,5541,1,0,73,0,-75.0
2013-01-01,17,154,4340,5499,1,0,73,1,4.66
2013-01-01,17,154,4340,5499,1,0,73,1,-77.0
2013-01-01,17,154,4340,5499,1,0,73,0,77.0
2013-01-01,17,595,4666,7922,1,0,73,1,76.58
2013-01-01,17,908,5154,5300,1,0,80,1,54.9
2013-01-01,17,1369,5792,5812,1,0,44,1,29.72
2013-01-01,17,776,5859,4829,1,0,108,1,80.0
2013-01-01,17,1799,5909,5411,1,0,79,1,44.39
2013-01-01,17,1568,6025,5814,1,0,80,0,67.44
2013-01-01,17,1586,6051,5812,1,0,80,1,57.93
2013-01-01,18,1091,191,5541,1,0,60,1,-90.0
2013-01-01,18,1091,191,5541,1,0,60,1,90.0
2013-01-01,18,1091,191,5541,1,0,60,1,71.02
2013-01-01,18,729,298,5411,1,0,85,1,10.38
2013-01-01,18,1666,993,5812,1,0,32,0,33.88
2013-01-01,18,811,2079,7832,1,0,53,0,27.55
2013-01-01,18,1859,2241,5812,1,0,80,1,43.55
2013-01-01,18,1543,3864,5814,1,0,13,1,91.54
2013-01-01,18,1411,4700,5814,1,0,43,1,65.51
2013-01-01,18,1169,5174,4121,3,0,88,0,27.94
2013-01-01,18,488,5413,5812,1,0,109,1,55.19
2013-01-01,18,1302,5464,5300,1,0,73,1,66.06
2013-01-01,18,1369,5792,5812,1,0,44,1,41.69
2013-01-01,18,1369,5792,5812,1,0,44,0,31.4
2013-01-01,18,679,5972,5812,1,0,89,1,27.77
2013-01-01,18,1586,6051,5812,1,0,80,1,74.57
2013-01-01,19,1284,172,5813,1,0,59,1,22.0
2013-01-01,19,764,286,5814,1,0,32,1,54.64
2013-01-01,19,1411,1069,5812,1,0,43,1,78.51
2013-01-01,19,1595,2429,4121,3,0,88,1,23.22
2013-01-01,19,1022,2504,5814,1,0,73,0,57.22
2013-01-01,19,432,2645,5813,1,0,73,1,22.88
2013-01-01,19,1604,2950,5921,1,0,65,0,1.58
2013-01-01,19,564,3547,5814,1,0,61,1,46.56
2013-01-01,19,791,3908,5812,1,0,13,1,33.14
2013-01-01,19,534,3986,4829,1,0,41,1,40.0
2013-01-01,19,1830,4083,5300,1,0,73,0,69.12
2013-01-01,19,699,4283,7832,1,0,41,0,14.42
2013-01-01,19,561,4575,5812,1,0,41,1,30.15
2013-01-01,19,561,4575,5812,1,0,41,0,20.43
2013-01-01,19,456,4576,4784,3,0,88,1,45.36
2013-01-01,19,222,4636,5813,1,0,32,0,36.38
2013-01-01,19,0,4639,5814,1,0,61,1,6.35
2013-01-01,19,488,4817,5814,1,0,109,0,43.83
2013-01-01,19,1733,5013,4829,1,0,54,1,80.0
2013-01-01,19,230,5033,7832,1,0,56,1,35.81
2013-01-01,19,1169,5174,4784,3,0,88,1,31.57
2013-01-01,19,110,5189,5812,1,0,109,0,77.94
2013-01-01,19,1830,5217,7832,1,0,73,0,12.86
2013-01-01,19,1969,5549,5813,1,0,29,1,44.46
2013-01-01,19,1369,5792,5812,1,0,44,1,40.21
2013-01-01,19,1330,6045,4784,3,0,88,0,19.61
2013-01-01,20,1937,3,5812,1,0,64,0,47.41
2013-01-01,20,1995,1196,5814,1,0,89,1,40.95
2013-01-01,20,0,1271,5812,1,0,61,1,9.17
2013-01-01,20,564,3547,5814,1,0,61,0,53.81
2013-01-01,20,1918,3898,5814,1,0,2,0,47.16
2013-01-01,20,154,4340,5411,1,0,73,0,11.03
2013-01-01,20,1969,4981,5499,1,0,29,0,0.85
2013-01-01,20,488,5413,5812,1,0,109,1,47.98
2013-01-01,21,241,58,5812,1,0,73,1,53.66
2013-01-01,21,743,1026,7832,1,0,73,0,28.66
2013-01-01,21,1917,2129,5812,1,0,80,1,81.86
2013-01-01,21,1595,2472,5912,1,0,80,1,165.46
2013-01-01,21,597,2532,5812,1,0,13,0,56.48
2013-01-01,21,1384,2535,5812,1,0,43,0,62.97
2013-01-01,21,1969,3080,5651,1,0,29,1,70.31
2013-01-01,21,908,3252,5815,3,0,88,1,6.2
2013-01-01,21,1535,3461,4900,3,0,88,1,184.09
2013-01-01,21,944,3500,5812,1,0,13,1,100.91
2013-01-01,21,1030,3828,5814,1,0,122,1,26.39
2013-01-01,21,1493,4003,5812,1,0,13,0,46.65
2013-01-01,21,1995,4180,5814,1,0,89,0,27.45
2013-01-01,21,1514,4334,5814,1,0,85,1,32.22
2013-01-01,21,921,4646,5311,1,0,80,0,25.94
2013-01-01,21,1009,4709,5411,1,0,73,0,6.03
2013-01-01,21,303,4783,5812,1,0,14,1,49.19
2013-01-01,21,1514,5103,5814,1,0,85,1,41.1
2013-01-01,21,1169,5174,5813,1,0,109,1,13.96
2013-01-01,21,1830,5217,5812,1,0,73,1,46.28
2013-01-01,21,1613,5519,5812,1,0,61,1,8.68
2013-01-01,21,1169,5763,5813,1,0,109,0,13.45
2013-01-01,21,1604,6077,5813,1,0,65,0,18.14
2013-01-01,22,217,174,5812,1,0,43,1,18.35
2013-01-01,22,764,286,7538,1,0,32,0,1.12
2013-01-01,22,743,1026,5814,1,0,73,0,35.75
2013-01-01,22,1166,1222,4121,1,0,85,1,29.16
2013-01-01,22,948,1265,7832,1,0,29,0,16.6
2013-01-01,22,1384,2535,5812,1,0,43,0,50.0
2013-01-01,22,402,2536,7801,3,0,88,1,82.32
2013-01-01,22,1799,3076,5812,1,0,79,1,67.37
2013-01-01,22,1169,3389,5812,1,0,109,0,46.47
2013-01-01,22,618,3411,5813,1,0,13,0,17.11
2013-01-01,22,1535,3461,5812,1,0,85,1,29.59
2013-01-01,22,727,3808,5813,1,0,64,1,17.1
2013-01-01,22,1809,3866,5812,1,0,118,0,52.56
2013-01-01,22,1184,3932,7538,1,0,109,0,67.6
