Date,Hour,ClientKey,CardKey,MCC,ChannelKey,OutcomeKey,GeoKey,FraudKey,Amount
2016-01-01,8,1777,4557,5411,2,0,122,1,3.88
2016-01-01,8,1330,4579,4784,3,0,88,1,35.24
2016-01-01,8,595,4666,4899,3,0,88,1,85.08
2016-01-01,8,595,4667,7538,2,0,63,1,47.07
2016-01-01,8,921,4675,5300,2,0,80,1,67.01
2016-01-01,8,1514,5103,3730,1,0,37,1,158.23
2016-01-01,8,1514,5103,3730,2,0,37,1,-382.0
2016-01-01,8,849,5121,5812,2,0,79,1,12.24
2016-01-01,8,1648,5282,7538,2,0,80,1,51.84
2016-01-01,8,437,5454,5812,2,0,60,1,9.97
2016-01-01,8,1807,5712,4784,3,0,88,1,42.5
2016-01-01,8,801,5772,5411,2,0,109,1,1.95
2016-01-01,8,776,5859,5812,2,0,108,1,5.4
2016-01-01,9,1666,178,4784,3,0,88,1,26.85
2016-01-01,9,1666,178,5912,2,0,32,1,10.67
2016-01-01,9,658,199,4784,3,0,88,1,31.16
2016-01-01,9,142,1046,5311,3,0,88,0,90.96
2016-01-01,9,1604,1095,5311,2,0,65,1,3.45
2016-01-01,9,1253,2561,7538,2,0,15,1,80.88
2016-01-01,9,1133,2586,5812,2,0,80,1,4.82
2016-01-01,9,80,2689,5541,2,0,85,0,4.78
2016-01-01,9,1030,2936,5300,2,0,122,1,13.68
2016-01-01,9,1296,3087,5411,2,0,71,1,15.32
2016-01-01,9,1219,3466,5814,2,0,60,1,3.27
2016-01-01,9,944,3500,4121,3,0,88,1,12.97
2016-01-01,9,727,3808,5499,2,0,64,1,5.35
2016-01-01,9,1130,4004,5812,2,0,29,1,1.94
2016-01-01,9,162,4266,5541,2,0,85,0,2.24
2016-01-01,9,699,4283,5541,2,0,41,1,4.42
2016-01-01,9,1652,4428,5411,2,0,64,1,2.27
2016-01-01,9,1613,4538,5310,2,0,61,0,5.21
2016-01-01,9,1777,4557,5499,2,0,122,1,4.02
2016-01-01,9,465,4678,5812,2,0,32,1,1.82
2016-01-01,9,47,4952,5812,1,0,80,0,1.85
2016-01-01,9,1725,4999,5499,1,0,118,1,1.33
2016-01-01,9,771,5005,7538,2,0,87,0,3.07
2016-01-01,9,1733,5013,5812,2,0,54,1,3.87
2016-01-01,9,849,5121,5812,2,0,79,0,13.13
2016-01-01,9,142,5140,5912,2,0,118,1,22.3
2016-01-01,9,142,5140,5411,2,0,118,1,11.51
2016-01-01,9,1807,5712,4784,3,0,88,0,42.9
2016-01-01,9,1586,6051,5812,1,0,89,1,10.54
2016-01-01,10,140,152,4121,2,0,108,1,21.98
2016-01-01,10,729,298,5812,2,0,44,1,1.42
2016-01-01,10,1221,355,5812,1,2,13,1,1.07
2016-01-01,10,1221,355,5812,1,0,13,0,0.56
2016-01-01,10,658,1010,4784,3,0,88,1,34.54
2016-01-01,10,142,1046,5812,2,0,118,0,10.5
2016-01-01,10,1648,1187,5499,1,0,80,1,3.33
2016-01-01,10,819,1322,5411,2,0,89,1,1.38
2016-01-01,10,963,1353,5921,2,0,59,0,17.07
2016-01-01,10,1595,2472,4121,1,0,80,1,34.69
2016-01-01,10,1133,2586,5310,2,0,80,1,33.48
2016-01-01,10,1983,2653,5541,2,0,13,1,11.28
2016-01-01,10,561,2716,4121,2,0,41,1,8.04
2016-01-01,10,1719,3052,5813,2,0,29,0,11.03
2016-01-01,10,996,3208,5812,1,0,29,1,9.69
2016-01-01,10,750,3250,4829,1,0,73,0,100.0
2016-01-01,10,636,3420,5541,2,0,43,1,5.11
2016-01-01,10,434,3463,5812,2,0,41,0,7.65
2016-01-01,10,391,3488,5719,2,0,34,0,48.63
2016-01-01,10,1411,3778,5411,2,0,43,1,32.47
2016-01-01,10,699,3875,5814,2,0,41,1,13.15
2016-01-01,10,1169,4179,4121,3,0,88,1,21.95
2016-01-01,10,699,4283,5812,2,0,41,1,3.49
2016-01-01,10,706,4284,5411,2,0,13,0,4.48
2016-01-01,10,1763,4297,5812,1,0,63,1,2.35
2016-01-01,10,1742,4559,5812,1,0,44,0,1.25
2016-01-01,10,1742,4559,5541,2,0,44,1,1.22
2016-01-01,10,456,4576,5499,2,0,29,1,8.4
2016-01-01,10,113,4586,3780,1,0,1,1,-371.0
2016-01-01,10,113,4586,3780,2,0,1,0,179.44
2016-01-01,10,652,4607,5411,2,0,80,1,1.7
2016-01-01,10,222,4636,4900,2,0,32,0,77.51
2016-01-01,10,1332,4880,5411,2,0,80,0,7.06
2016-01-01,10,47,4952,5499,2,0,80,1,2.1
2016-01-01,10,582,5233,5812,2,0,44,1,16.48
2016-01-01,10,154,5393,7802,2,0,29,1,97.37
2016-01-01,10,801,5772,5411,2,0,109,1,21.35
2016-01-01,10,119,5980,5499,2,0,79,0,2.86
2016-01-01,10,57,6006,5499,2,0,4,0,2.51
2016-01-01,11,729,298,5812,2,0,44,0,1.29
2016-01-01,11,746,958,5813,2,0,80,1,9.45
2016-01-01,11,1262,991,5411,2,0,13,1,10.71
2016-01-01,11,1666,993,5814,2,0,32,0,11.89
2016-01-01,11,432,1146,4814,3,0,88,1,133.58
2016-01-01,11,1917,2129,5411,2,0,29,0,13.87
2016-01-01,11,811,2318,4814,3,0,88,1,16.9
2016-01-01,11,746,2319,5813,2,0,80,1,8.38
2016-01-01,11,1859,2419,5812,2,0,80,1,4.93
2016-01-01,11,1595,2429,4121,1,0,80,1,15.84
2016-01-01,11,1595,2429,4121,1,0,80,1,24.57
2016-01-01,11,1169,2485,4121,3,0,88,1,30.47
2016-01-01,11,1022,2504,4829,2,0,73,1,80.0
2016-01-01,11,597,2532,5541,2,0,13,1,57.0
2016-01-01,11,597,2532,5541,2,0,13,1,-57.0
2016-01-01,11,597,2532,5541,2,0,13,0,73.79
2016-01-01,11,164,2666,5411,2,0,85,0,21.58
2016-01-01,11,81,2962,4814,2,0,109,1,57.0
2016-01-01,11,816,2968,5812,1,0,108,1,47.32
2016-01-01,11,1487,2978,5541,2,0,89,1,21.41
2016-01-01,11,996,3208,5812,1,0,29,1,22.25
2016-01-01,11,819,3245,4900,2,0,89,0,95.67
2016-01-01,11,996,3310,5812,2,0,29,0,14.39
2016-01-01,11,1369,3365,5411,1,0,44,1,9.25
2016-01-01,11,1370,3464,5813,2,0,13,1,32.43
2016-01-01,11,1370,3464,5411,2,0,13,0,13.19
2016-01-01,11,1125,3601,4829,2,0,109,1,80.0
2016-01-01,11,561,3764,4121,2,0,41,1,9.62
2016-01-01,11,1411,3778,5300,2,0,43,0,4.64
2016-01-01,11,1425,3835,5932,2,0,108,0,203.01
2016-01-01,11,699,3875,5814,2,0,41,0,13.56
2016-01-01,11,1975,3882,4784,3,0,88,0,26.59
2016-01-01,11,876,3918,5814,2,0,53,1,5.62
2016-01-01,11,597,4117,5499,2,0,13,1,-66.0
2016-01-01,11,597,4117,5499,2,0,13,1,66.0
2016-01-01,11,597,4117,5499,2,0,13,1,49.88
2016-01-01,11,140,4150,4121,3,0,88,0,18.34
2016-01-01,11,154,4340,4829,1,0,73,1,80.0
2016-01-01,11,81,4668,5814,2,0,109,1,13.57
2016-01-01,11,1543,4687,7538,2,0,13,1,68.84
2016-01-01,11,1169,4778,4784,3,0,88,1,40.13
2016-01-01,11,488,4817,5541,2,0,109,1,2.5
2016-01-01,11,1937,4868,7538,2,0,64,1,66.39
2016-01-01,11,1370,4957,5813,2,0,13,1,38.67
2016-01-01,11,1725,4998,4829,2,0,118,1,40.0
2016-01-01,11,1259,5406,5812,2,0,15,1,6.01
2016-01-01,11,488,5413,5812,1,0,109,1,2.43
2016-01-01,11,1917,5803,5814,2,0,29,1,12.13
2016-01-01,11,1742,5869,5812,1,0,44,0,1.03
2016-01-01,11,119,5980,5942,2,0,79,1,6.81
2016-01-01,11,57,6006,5499,2,0,4,1,2.77
2016-01-01,11,1260,6081,5411,2,0,62,1,8.08
2016-01-01,12,1284,172,5932,2,0,59,0,143.23
2016-01-01,12,1995,190,5311,1,0,89,1,45.16
2016-01-01,12,746,958,5812,2,0,80,1,15.2
2016-01-01,12,1166,1222,4900,3,0,88,1,68.36
2016-01-01,12,0,1271,5541,2,0,61,0,69.0
2016-01-01,12,0,1271,5541,2,0,61,1,-69.0
2016-01-01,12,0,1271,5541,2,0,61,1,54.14
2016-01-01,12,1648,2166,5814,2,0,80,1,9.72
2016-01-01,12,791,2295,5541,2,0,13,1,65.0
2016-01-01,12,791,2295,5541,2,0,13,1,-65.0
2016-01-01,12,791,2295,5541,2,0,13,0,33.56
2016-01-01,12,1262,2432,5311,2,0,13,1,10.5
2016-01-01,12,652,2502,3722,1,0,80,1,114.54
2016-01-01,12,652,2502,3722,2,0,80,0,-245.0
2016-01-01,12,164,2666,5812,2,0,85,1,14.0
2016-01-01,12,1859,2703,5411,2,0,80,0,6.61
2016-01-01,12,1983,2907,7996,2,0,13,1,147.11
2016-01-01,12,1799,3076,5499,1,0,122,0,1.9
2016-01-01,12,662,3092,4121,2,0,43,1,26.49
2016-01-01,12,908,3252,5541,2,0,73,1,3.06
2016-01-01,12,1262,3324,5499,2,0,13,1,0.86
2016-01-01,12,746,3492,5813,2,0,80,1,9.16
2016-01-01,12,209,3795,7832,2,0,109,1,40.87
2016-01-01,12,1975,3882,5812,1,0,15,0,12.46
2016-01-01,12,1937,4193,5812,2,0,64,1,11.09
2016-01-01,12,699,4283,5912,2,0,41,1,9.6
2016-01-01,12,727,4295,5921,2,0,64,1,6.47
2016-01-01,12,1543,4425,5814,2,0,13,1,15.58
2016-01-01,12,921,4675,5814,2,0,80,1,2.14
2016-01-01,12,1543,4687,7538,2,0,13,0,138.6
2016-01-01,12,303,4783,5411,2,0,14,1,69.43
2016-01-01,12,908,5154,5411,2,0,73,1,2.3
2016-01-01,12,1807,5712,4784,3,0,88,1,60.99
2016-01-01,12,1369,5792,5411,1,0,44,0,11.79
2016-01-01,12,1369,5792,5541,2,0,44,1,26.87
2016-01-01,12,1369,5792,5541,2,0,44,1,-56.0
2016-01-01,12,1369,5792,5541,2,0,44,1,56.0
2016-01-01,12,1809,5830,5411,1,0,118,1,3.32
2016-01-01,12,1809,5830,5541,2,0,118,0,2.31
2016-01-01,13,1695,274,4899,3,0,88,0,194.19
2016-01-01,13,1730,277,7801,3,0,88,0,63.35
2016-01-01,13,743,1026,5813,1,0,73,1,11.9
2016-01-01,13,1384,2535,5499,2,2,32,0,34.04
2016-01-01,13,1384,2535,5499,2,0,32,1,34.04
2016-01-01,13,1384,2535,5499,2,0,32,1,-82.0
2016-01-01,13,1384,2535,5499,2,0,32,1,82.0
2016-01-01,13,1384,2535,5499,2,0,32,1,-55.0
2016-01-01,13,1384,2535,5499,2,0,32,0,55.0
2016-01-01,13,402,2536,4784,3,0,88,1,44.45
2016-01-01,13,1253,2561,5411,2,0,15,1,9.51
2016-01-01,13,1648,2624,5812,1,0,80,1,9.03
2016-01-01,13,1983,2653,5300,2,0,13,0,215.39
2016-01-01,13,434,3463,5541,2,0,41,0,10.72
2016-01-01,13,1384,3723,7538,2,0,32,1,35.33
2016-01-01,13,727,3808,5411,2,0,64,1,7.58
2016-01-01,13,668,4097,5912,2,0,2,1,2.43
2016-01-01,13,113,4526,5411,2,0,109,0,11.12
2016-01-01,13,597,4540,5814,2,0,13,1,18.88
2016-01-01,13,1330,4579,4784,3,0,88,0,37.3
2016-01-01,13,1543,4687,5814,2,0,13,1,20.88
2016-01-01,13,1332,4880,5499,1,0,80,1,51.0
2016-01-01,13,1332,4880,5499,1,0,80,1,-51.0
2016-01-01,13,1332,4880,5499,1,0,80,0,58.09
2016-01-01,13,1969,4981,4121,3,0,88,1,27.05
2016-01-01,13,1425,5386,4784,3,0,88,1,23.12
2016-01-01,13,1425,5386,4784,3,0,88,0,20.06
2016-01-01,13,1253,5691,4784,3,0,88,0,49.3
2016-01-01,13,1300,5754,5812,2,0,56,0,6.92
2016-01-01,13,668,5778,7230,2,0,2,1,12.14
2016-01-01,13,1284,6066,5411,2,0,59,1,14.33
2016-01-01,14,140,152,4784,3,0,88,1,36.58
2016-01-01,14,658,199,4829,2,0,29,1,180.0
2016-01-01,14,840,2083,4829,2,0,13,1,120.0
2016-01-01,14,791,2295,4829,2,0,13,1,80.0
2016-01-01,14,1184,2898,4784,3,0,88,1,24.05
2016-01-01,14,1184,2898,4784,3,0,88,1,29.3
2016-01-01,14,662,3092,4121,3,0,88,1,45.09
2016-01-01,14,996,3208,7995,2,0,29,0,70.04
2016-01-01,14,209,3218,5921,1,0,109,1,5.54
2016-01-01,14,1076,3858,4784,3,0,88,1,21.81
2016-01-01,14,1499,3991,5813,2,0,43,0,19.21
2016-01-01,14,1937,4193,5411,2,0,64,1,8.09
2016-01-01,14,618,4372,5651,2,0,53,1,32.98
2016-01-01,14,1652,4428,5812,2,0,64,1,5.5
2016-01-01,14,456,4576,5719,2,0,29,1,43.58
2016-01-01,14,1330,4579,5411,2,0,13,1,19.49
2016-01-01,14,1330,4579,4784,3,0,88,1,36.43
2016-01-01,14,110,4756,5310,1,0,109,0,59.42
2016-01-01,14,1169,4778,4784,3,0,88,0,59.72
2016-01-01,14,1332,4880,5814,2,0,80,1,16.28
2016-01-01,14,1733,5013,7538,2,0,54,0,41.81
2016-01-01,14,1169,5174,4784,3,0,88,1,32.47
2016-01-01,14,1648,5282,5300,2,0,80,1,29.89
2016-01-01,14,32,5382,3730,1,0,37,1,-385.0
2016-01-01,14,32,5382,3730,2,0,37,1,332.76
2016-01-01,14,561,6053,5411,2,0,41,1,19.41
2016-01-01,15,1995,190,4784,3,0,88,1,19.27
2016-01-01,15,1604,1095,5541,2,0,65,0,-51.0
2016-01-01,15,1604,1095,5541,2,0,65,1,51.0
2016-01-01,15,1604,1095,5541,2,0,65,1,44.59
2016-01-01,15,1648,1187,5310,1,0,80,1,39.99
2016-01-01,15,618,2282,5300,2,0,53,1,30.02
2016-01-01,15,662,2638,4121,3,0,88,1,42.23
2016-01-01,15,1030,2936,5541,2,0,122,0,11.13
2016-01-01,15,948,3083,5813,2,0,29,1,43.45
2016-01-01,15,1937,4193,5541,2,0,64,1,10.04
2016-01-01,15,706,4284,7538,2,0,13,1,89.53
2016-01-01,15,1523,4521,5813,2,0,73,1,30.37
2016-01-01,15,1613,4538,5813,2,0,61,1,22.05
2016-01-01,15,1937,4868,7996,3,0,88,1,243.1
2016-01-01,15,1370,4957,4784,3,0,88,0,66.8
2016-01-01,15,230,5033,5912,1,0,56,0,7.51
2016-01-01,15,142,5140,3393,2,0,118,1,-113.0
2016-01-01,15,142,5140,3393,2,0,118,1,279.47
2016-01-01,15,1253,5691,5942,2,0,15,1,29.92
2016-01-01,15,776,5859,4900,2,0,108,1,150.43
2016-01-01,15,564,5887,4829,2,0,61,1,20.0
2016-01-01,16,1296,67,5310,2,0,71,1,46.38
2016-01-01,16,1730,357,5499,2,0,77,1,1.87
2016-01-01,16,1568,977,5812,2,0,80,0,77.14
2016-01-01,16,1648,2166,7538,1,0,80,1,78.4
2016-01-01,16,1648,2166,7538,2,0,80,0,58.11
2016-01-01,16,1262,2432,4829,2,0,13,1,20.0
2016-01-01,16,1169,2485,4121,3,0,88,0,37.66
2016-01-01,16,921,2541,4814,3,0,88,1,176.69
2016-01-01,16,1807,2823,4121,1,0,80,0,27.3
2016-01-01,16,1030,2936,5812,2,0,122,1,7.92
2016-01-01,16,816,2968,5813,2,0,108,1,21.75
2016-01-01,16,564,3547,7832,1,0,61,1,18.55
2016-01-01,16,303,4194,4899,3,0,88,1,159.82
2016-01-01,16,604,4369,4784,3,0,88,1,36.09
2016-01-01,16,113,4526,5541,2,0,109,1,17.2
2016-01-01,16,1543,4687,4784,3,0,88,1,22.54
2016-01-01,16,32,5382,4784,3,0,88,0,28.85
2016-01-01,16,1302,5464,5912,2,1,73,1,72.83
2016-01-01,16,1302,5464,5912,2,0,73,0,36.74
2016-01-01,16,1169,5763,4121,3,0,88,1,25.78
2016-01-01,16,776,5859,4829,2,0,108,1,160.0
2016-01-01,16,1284,6066,5311,2,0,59,0,50.1
2016-01-01,17,658,199,5814,2,0,29,0,66.82
2016-01-01,17,1568,977,5812,1,0,80,1,83.43
2016-01-01,17,280,1062,7802,2,0,13,1,63.34
2016-01-01,17,1777,1207,4121,3,0,88,1,43.45
2016-01-01,17,20,1228,5499,2,0,109,0,1.17
2016-01-01,17,1774,2003,7538,2,0,63,1,12.23
2016-01-01,17,1719,2058,5541,1,0,29,0,0.7
2016-01-01,17,1777,2267,4121,3,4,88,0,46.31
2016-01-01,17,597,2532,7832,2,0,13,0,29.82
2016-01-01,17,776,3105,4829,2,0,108,1,80.0
2016-01-01,17,750,3250,5947,2,0,73,1,10.95
2016-01-01,17,895,3483,4829,1,0,13,0,80.0
2016-01-01,17,849,3823,5812,2,0,89,0,25.16
2016-01-01,17,1543,3864,5813,2,0,13,1,82.17
2016-01-01,17,80,3917,5814,2,0,85,1,59.83
2016-01-01,17,154,4340,5499,2,0,73,0,89.0
2016-01-01,17,154,4340,5499,2,0,73,1,10.6
2016-01-01,17,154,4340,5499,2,0,73,1,-89.0
2016-01-01,17,811,4358,5814,2,0,53,1,77.22
2016-01-01,17,1777,4557,5813,2,0,122,1,36.84
2016-01-01,17,303,4824,3174,2,0,42,1,674.28
2016-01-01,17,811,5277,7832,2,0,53,0,24.54
2016-01-01,17,1648,5282,5311,2,0,80,1,267.37
2016-01-01,17,32,5382,3390,2,1,13,1,127.38
2016-01-01,17,32,5382,3390,2,0,13,1,108.51
2016-01-01,17,32,5382,3390,2,0,13,1,-445.0
2016-01-01,17,668,5778,5812,2,0,2,1,37.56
2016-01-01,17,1586,6051,5812,1,0,80,0,62.15
2016-01-01,18,1666,178,5814,2,0,32,1,17.21
2016-01-01,18,729,226,5300,1,0,44,0,10.34
2016-01-01,18,1411,1069,5812,2,0,43,0,74.7
2016-01-01,18,1330,2189,4784,3,0,88,1,41.79
2016-01-01,18,1330,2189,4784,3,0,88,1,34.63
2016-01-01,18,618,2282,4722,2,0,84,1,-332.0
2016-01-01,18,618,2282,4722,2,0,84,0,148.64
2016-01-01,18,1332,2406,5814,2,0,80,1,53.84
2016-01-01,18,1030,2936,5912,2,0,122,0,11.44
2016-01-01,18,1471,3094,7538,2,0,108,1,38.05
2016-01-01,18,1937,3327,5411,2,0,64,1,97.39
2016-01-01,18,1369,3365,5814,1,0,44,1,24.87
2016-01-01,18,32,3475,5411,1,0,89,0,17.6
2016-01-01,18,377,3906,5300,1,0,122,1,105.09
2016-01-01,18,811,4358,7832,2,0,53,0,27.36
2016-01-01,18,222,4636,4121,3,0,88,1,35.99
2016-01-01,18,488,5413,5812,1,0,109,0,68.11
2016-01-01,18,1302,5464,5541,1,0,73,0,62.83
2016-01-01,18,1169,5763,4121,2,0,109,1,23.08
2016-01-01,18,1369,5792,5814,1,0,44,1,52.42
2016-01-01,18,1917,5803,7995,1,0,80,0,215.09
2016-01-01,18,119,5980,7922,2,0,79,0,77.54
2016-01-01,19,1370,170,4900,3,0,88,0,126.96
2016-01-01,19,729,226,5499,2,0,44,1,69.12
2016-01-01,19,729,226,5499,2,0,44,1,-98.0
2016-01-01,19,729,226,5499,2,0,44,1,98.0
2016-01-01,19,0,1271,5812,2,0,61,0,7.92
2016-01-01,19,216,2063,5814,1,0,44,0,22.53
2016-01-01,19,1604,2188,5411,2,0,65,1,1.05
2016-01-01,19,791,2295,5812,2,0,13,1,38.69
2016-01-01,19,840,2416,5814,2,0,13,0,85.46
2016-01-01,19,1595,2429,4121,3,0,88,1,21.27
2016-01-01,19,1169,2485,4784,3,0,88,0,59.7
2016-01-01,19,456,2800,4784,3,0,88,0,49.21
2016-01-01,19,534,3986,4829,2,0,41,1,40.0
2016-01-01,19,1830,4083,5912,2,0,98,1,61.17
2016-01-01,19,1969,4231,5813,1,0,29,1,43.5
2016-01-01,19,113,4586,7922,2,0,109,0,121.92
2016-01-01,19,1969,4981,5813,2,0,29,1,28.98
2016-01-01,19,1733,5013,4829,2,0,54,1,80.0
2016-01-01,19,488,5413,5812,1,0,109,1,46.59
2016-01-01,19,488,5413,5300,1,0,109,0,24.15
2016-01-01,19,488,5413,5812,1,0,109,0,44.81
2016-01-01,19,876,5773,4900,1,0,53,0,200.25
2016-01-01,19,679,5972,5311,2,0,89,1,2.76
2016-01-01,19,1330,6045,4784,3,0,88,1,41.25
2016-01-01,20,1130,92,5912,2,0,29,1,98.07
2016-01-01,20,1604,1095,4814,2,0,65,0,23.97
2016-01-01,20,729,2217,5812,2,0,44,0,55.52
2016-01-01,20,1030,2936,5812,2,0,122,1,23.9
2016-01-01,20,764,3727,5499,2,0,32,0,-72.0
2016-01-01,20,764,3727,5499,2,0,32,1,72.0
2016-01-01,20,764,3727,5499,2,0,32,1,82.28
2016-01-01,20,1937,4193,5814,1,0,64,0,46.84
2016-01-01,20,222,4636,5813,2,0,32,1,26.27
2016-01-01,20,1980,5829,4829,2,0,109,1,80.0
2016-01-01,20,280,5856,5311,2,0,13,1,86.92
2016-01-01,20,564,5887,5812,2,0,61,1,61.58
2016-01-01,20,1586,6051,7832,2,0,80,1,28.95
2016-01-01,21,142,1046,5300,2,1,15,1,124.34
2016-01-01,21,142,1046,5300,2,0,15,0,109.75
2016-01-01,21,1595,2472,5411,2,0,80,1,107.19
2016-01-01,21,402,2536,7802,2,0,29,1,61.29
2016-01-01,21,241,2749,5812,2,0,73,1,74.4
2016-01-01,21,1296,3087,5812,2,0,71,1,27.56
2016-01-01,21,801,3366,5812,1,0,109,0,19.94
2016-01-01,21,944,3500,5812,1,0,13,1,127.51
2016-01-01,21,944,3500,5814,1,0,13,1,142.7
2016-01-01,21,1384,3723,5814,2,0,32,1,52.85
2016-01-01,21,1543,3864,4784,3,0,88,1,39.38
2016-01-01,21,1169,4179,5813,2,0,109,1,19.92
